marketStatus,week,year,ageOfStoreInWeeks,newStore30weeks,DMAStoreCount,braziliancitruspepper,spicykoreanq,app1,app2,app3,app4,app5,web1,web2,web3,web4,web5,promo1,promo2,promo3,promo4,promo5,TotalItemSales,totalDelivery,DeliverySales,DDDeliverySales,DoorDashDeliverySales,CallDineInSales,WalkDineInSales,CallToGoSales,WalkToGoSales,appSales,webMobileSales,otherSales,TransactionCount,totalDeliveryTransactions,DeliveryTransactions,DDDeliveryTransactions,DoorDashDeliveryTransactions,CallDineInTransactions,WalkDineInTransactions,CallToGoTransactions,WalkToGoTransactions,appTransactions,webMobileTransactions,otherTransactions,OLOSocialSpend,OLOSearchSpend,OLODisplaySpend,OLVNationalSpend,OLVSocialSpend,DigitalSpend,tvspend,AdSpend,localsponsorsSpend,localsocialSpend,localdigitalSpend,localradioSpend,localoohSpend,localotherSpend,localtvSpend,localmobileSpend,localAdSpend,MaxTemp,wingstops_within_3_miles,Buffalo_Wild_Wings_within_3_miles,Chick_Fil_A_within_3_miles,Chipotle_within_3_miles,KFC_within_3_miles,Panda_Express_within_3_miles,Pizza_Hut_within_3_miles,Taco_Bell_within_3_miles,Whataburger_within_3_miles,Dominos_within_3_miles,competitors_within_3_miles,raining_float,snowing_float,OverallSatisfaction,DigitalOSAT,TasteOfFood,AccuracyOfOrder,SpeedOfService,unemploymentRate,InternalDeliveryAvailable,DDDeliveryAvailable,DoorDashDeliveryAvailable,AnyDeliveryAvailable,price10BonelessCombor,price10ClassicComboj,price10pcBonelessr,price10pcClassicj,price10SplitComboj,price12pcClassicj,price15BonelessCombor,price15ClassicComboj,price15pcBonelessr,price15pcClassicj,price15SplitComboj,price2pcCrispyTenders,price20OzBeverage,price20pcBonelessr,price20pcClassicj,price24pcFamilyBonelessr,price24pcFamilyClassicj,price24pcFamilySplitj,price25BWBigNiteinBundle,price3CrispyTendersCombo,price3pcBonelessr,price3pcClassicj,price30pcClassicj,price30pcFamilyBonelessr,price30pcFamilyClassicj,price30pcFamilySplitj,price32OzBeverage,price4pcCrispyTenders,price40pcFamilyClassicj,price40pcFamilySplitj,price5CrispyTendersCombo,price5pcBonelessr,price5pcClassicj,price50pcFamilyClassicj,price6BonelessCombor,price6ClassicComboj,price6SplitComboj,price8BonelessCombor,price8ClassicComboj,price8pcBonelessr,price8pcClassicj,price8SplitComboj,priceAdd5BonelessWingsr,priceAdd5ClassicWingsJ,priceBleuCheeseRegular,priceBuffaloFF,priceBWLunchCombor,priceCarrotSticks,priceCelerySticks,priceCheeseFriesRegular,priceCheeseSauceMedium,priceCheeseSauceRegular,priceCLLunchComboj,priceFrenchFriesLarge,priceFrenchFriesRegular,priceFrenchFriesRegulare,priceFriedCornLarge,priceFriedCornRegular,priceHoneyMustardRegular,priceRanchLarge,priceRanchRegular,priceRollEach,priceRollsHalfDozen,priceSauce,priceTripleChocolateBrownie,priceUpgradeDrink,priceVeggieSticks,priceVoodooFriesLarge,priceVoodooFriesRegular,householdsPerStore,WeekNo,WeekDate,WeekDay,Month,Year,Quarterly,QYear,Year_01,BRAND,BRAND_CODE,MARKET_CODE
Emerging,18,2017,931,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0.855696203,0,0,0,7228516.28,14081.12,14081.12,0,0,14223.04,1982151.52,1855968.73,2041917.49,0,1010476.72,309697.66,430789,754,754,0,0,714,122241,97437,142980,0,49050,17613,3537.825278,9053.871834,5865.429575,50707.52719,38344.13969,107508.7936,69047.0912,176555.8848,0,0,0,0,0,0,0,0,0,104,6,3,20,13,11,6,13,11,11,20,59,0.216757083,0,0.576158817,0.459498783,NA,NA,NA,4.397721519,1,0,0,1,11.34753236,11.5086529,7.836181165,8.702050851,11.54057359,10.79097728,19.21166036,19.24144335,11.53220729,12.83149121,19.53921085,2.769644707,2.055545367,15.45755682,17.0632176,26.771474,27.06043744,27.00831047,15.99,8.079076064,2.458875669,2.824750403,25.19308356,30.6052491,30.6280169,30.80113899,2.473499768,6.251366664,40.51163257,40.79876901,10.3914389,3.83482509,4.365359753,49.44666494,8.699918602,8.784149352,8.914347052,10.00247931,10.09938571,6.47036268,7.156502658,10.23668143,3.72683347,4.18380675,0.859188269,3.130142625,5.88131661,1.06279363,1.055208548,3.210070989,2.01798934,1.00761014,6.059957565,3.443918724,2.151437815,2.103945405,4.046105239,2.546479109,0.854968534,3.495095739,0.859270194,0.542612917,2.767700672,0.852106865,1.739820911,0.400299489,1.053060935,5.004960903,3.135338009,168496.8588,18,5/7/2017,1,5,2017,q2,q2 2017,2017 YTD,WINGSTOP,WG,MEMER
Emerging,19,2017,932,1,27,0.426341169,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7156921.06,12824.34,12824.34,0,0,13378.55,1932344,1880702.29,1973090.29,0,1033342.4,311239.19,419681,664,664,0,0,702,118245,96685,137286,0,49029,17070,4306.619052,7825.484509,5494.952517,47773.68971,38341.34254,103742.0883,170483.8072,274225.8956,0,0,0,0,0,0,0,0,0,102.92,6,3,20,13,11,6,13,11,11,20,59,0.205666064,0.001084991,0.576158817,0.459498783,NA,NA,NA,4.398734177,1,0,0,1,11.35135757,11.51899551,7.835711867,8.702653625,11.54745337,10.7926984,19.21032406,19.25894176,11.54442572,12.83611479,19.50881598,2.772737248,2.056876207,15.44477118,17.07973338,26.70823151,27.07364269,26.9695997,15.99,8.078708692,2.461181617,2.826534938,25.24954275,30.61415708,30.6896527,30.828741,2.474415138,6.260145713,40.59107729,40.79059556,10.40594778,3.825606534,4.364260153,49.46893159,8.704265822,8.790208826,8.920504326,10.0137004,10.10635376,6.47649644,7.164818338,10.22320663,3.703792791,4.188899794,0.859925205,3.12685647,5.920154777,1.066871755,1.0549617,3.202989998,2.016427429,1.010205972,6.041144588,3.447899632,2.153127371,2.103945405,4.046105239,2.546479109,0.85752352,3.496047179,0.859926374,0.54284819,2.769411621,0.851291101,1.73823921,0.403641247,1.052017949,5.004960903,3.129339968,167841.4249,19,5/14/2017,1,5,2017,q2,q2 2017,2017 YTD,WINGSTOP,WG,MEMER
Emerging,20,2017,933,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7034290.8,12113.76,12113.76,0,0,14289.79,1933975.69,1844640.18,1961204.12,0,970482.8,297584.46,414625,629,629,0,0,755,118094,95714,136583,0,46324,16526,4674.827529,7548.739567,5101.778547,6687.686375,5326.627571,29339.65959,27161.47589,56501.13548,0,0,0,0,0,0,0,0,0,109.94,6,3,20,13,11,6,13,11,11,20,59,0.381374322,0,0.576158817,0.459498783,NA,NA,NA,4.398734177,1,0,0,1,11.35179479,11.52219632,7.834409419,8.711065594,11.57621211,10.79533447,19.24666985,19.26905067,11.54518921,12.85206166,19.58602273,2.775946536,2.056850372,15.43238703,17.08865625,26.75359911,27.09257267,26.99862289,15.99,8.085413576,2.458899654,2.829707539,25.20569573,30.62916059,30.69415174,30.84996491,2.475211269,6.262889281,40.60771293,40.86999029,10.40697916,3.830854198,4.365022901,49.72473548,8.709960772,8.795077125,8.923875249,10.02233824,10.11205911,6.472586283,7.165034251,10.23421308,3.704102459,4.189840849,0.859751162,3.111245297,5.900038134,1.066145026,1.054475172,3.20956002,2.013930715,1.008559144,6.089245724,3.448903824,2.154351936,2.103945405,4.046105239,2.546479109,0.858387877,3.493351767,0.859926401,0.544204118,2.761684977,0.853704785,1.739007527,0.402594566,1.052284121,5.004960903,3.129484722,167466.7179,20,5/21/2017,1,5,2017,q2,q2 2017,2017 YTD,WINGSTOP,WG,MEMER
Emerging,21,2017,934,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7116617.65,11171.14,11171.14,0,0,13696.53,1952740.22,1872712.23,1971056.87,0,992273.18,302967.48,410303,557,557,0,0,697,116151,95116,135244,0,46235,16303,4390.918379,8753.987756,5079.497886,21.88208894,0,18246.28611,145016.4666,163262.7527,0,0,0,0,0,0,0,0,0,105.08,6,3,20,13,11,6,13,11,11,20,59,0.351012658,0,0.519510404,0.458886932,0.580769299,0.635454667,0.551168454,4.368509946,1,0,0,1,11.36414235,11.52311135,7.839834198,8.71336003,11.57636236,10.80262986,19.24930747,19.2631487,11.56497369,12.85934923,19.54810284,2.773551405,2.057925224,15.42962154,17.09777666,26.76679737,27.09765426,27.0064581,15.99,8.089696663,2.465361352,2.82726928,25.21358082,30.63152298,30.70663186,30.8189718,2.476083104,6.262014435,40.70883408,40.90935867,10.41587086,3.844206877,4.362270603,49.80480976,8.712899635,8.7984007,8.93956277,10.03121664,10.1167662,6.48450837,7.172253367,10.24478987,3.71505047,4.187709845,0.860937427,3.128466114,5.92586169,1.067834463,1.053528985,3.21562141,2.015917366,1.009414704,6.127715964,3.450257733,2.154720933,2.103945405,4.046105239,2.546479109,0.858885172,3.499592238,0.860653805,0.544376325,2.777486652,0.854048977,1.738918845,0.401303779,1.052213809,5.004960903,3.135341992,167612.5846,21,5/28/2017,1,5,2017,q2,q2 2017,,WINGSTOP,WG,MEMER
Emerging,22,2017,935,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7195197.97,11712.17,11712.17,0,0,13043.75,1909504.27,1892971.28,2017193.83,0,1041540.08,309232.59,421900,575,575,0,0,687,116692,97260,140650,0,49135,16901,4195.648367,9119.925677,4939.421765,40780.25803,31960.90891,90996.16275,52770.23996,143766.4027,0,0,0,0,0,0,0,0,0,107.06,6,3,20,13,11,6,13,11,11,20,59,0.275673401,0,0.519082348,0.457879642,0.580405554,0.634949616,0.550958717,4.32979798,1,0,0,1,11.35879602,11.52556793,7.841169222,8.711945913,11.56542318,10.80363817,19.23062482,19.25857532,11.55154885,12.86129107,19.54416065,2.77116264,2.057043006,15.42912632,17.09552875,26.7574461,27.09927236,27.00003135,15.99,8.088656627,2.463870073,2.827693189,25.22948239,30.63153384,30.71063679,30.8381015,2.475134788,6.263225841,40.66179591,40.88208463,10.40227984,3.829925257,4.363334639,49.88030512,8.71476144,8.797124081,8.933354158,10.02203035,10.11606125,6.484804759,7.166116543,10.25645507,3.707747383,4.192319121,0.861196245,3.120320997,5.959207502,1.066893357,1.05791561,3.219827172,2.017682915,1.00820431,6.088047106,3.44960635,2.155130723,2.103847058,4.045963559,2.546336485,0.859090646,3.512576255,0.86123647,0.544929118,2.78207029,0.853613338,1.740240892,0.399815882,1.052097212,5.004923123,3.132322535,167111.7471,22,6/4/2017,1,6,2017,q2,q2 2017,,WINGSTOP,WG,MEMER
Emerging,23,2017,936,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7104218.65,11341.71,11341.71,0,0,12906.65,1928291.71,1836490.96,1992882.71,0,1015008.68,307296.23,416650,556,556,0,0,696,117031,94783,138530,0,48260,16794,4552.781477,8421.789746,4572.789572,34230.38751,37203.55163,88981.29994,170586.2686,259567.5686,0,0,0,0,0,0,0,0,0,111.02,6,3,20,13,11,6,13,11,11,20,59,0.254288113,0,0.5178097,0.456777933,0.579375192,0.634255787,0.550002631,4.331486146,1,0,0,1,11.35820264,11.52066564,7.846772358,8.70414042,11.56348494,10.79151135,19.26249977,19.26432146,11.55077293,12.84826038,19.58965119,2.788695306,2.057541105,15.44110636,17.08915791,26.77307935,27.09697988,27.03366707,15.99,8.092491382,2.459839127,2.825898072,25.23234298,30.6932558,30.6973561,30.87740947,2.475699308,6.260618825,40.6424775,40.85942254,10.40817949,3.83851618,4.361485282,49.88964251,8.712517632,8.796555732,8.930508507,10.0175485,10.11441633,6.486280181,7.166890311,10.24272588,3.705261805,4.185810495,0.861043918,3.119900462,5.965943376,1.065907643,1.05668807,3.214961247,2.015631687,1.007508882,6.153465523,3.449276317,2.155383675,2.103749207,4.045822593,2.54619458,0.859696461,3.51219846,0.861476974,0.545570975,2.781328622,0.853442938,1.73947373,0.400499623,1.052292928,5.004885533,3.133202956,167077.9425,23,6/11/2017,1,6,2017,q2,q2 2017,,WINGSTOP,WG,MEMER
Emerging,24,2017,937,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6897909.36,10913.37,10913.37,0,0,12980.11,1874485.68,1775691.45,1925008.22,0,995922.08,302908.45,402662,540,540,0,0,690,112667,90876,134463,0,47041,16385,5095.90945,7964.791531,4333.832363,4636.149877,5310.838872,27341.52209,28906.0724,56247.59449,0,0,0,0,0,0,0,0,0,120.92,6,3,20,13,11,6,13,11,11,20,59,0.363636364,0,0.517662354,0.456771062,0.579375192,0.634255787,0.550002631,4.329545455,1,0,0,1,11.37364185,11.53354374,7.849775234,8.716482591,11.58434223,10.80167121,19.25251773,19.26310053,11.53618653,12.84730701,19.63260555,2.787858272,2.056877146,15.45551154,17.09824109,26.77570004,27.11033233,27.02098252,15.99,8.096729676,2.46513952,2.825815453,25.22920891,30.6892847,30.7123391,30.88636462,2.480842326,6.272218719,40.66848125,40.91137778,10.42389856,3.843240724,4.367156217,49.90961227,8.723669928,8.801896844,8.948910509,10.03142349,10.12071387,6.486780296,7.167837259,10.24270286,3.71078621,4.195728607,0.861478033,3.124778814,5.955288547,1.067914635,1.051554056,3.21235378,2.013549613,1.010881699,6.097023658,3.448872621,2.153980698,2.103002557,4.04474696,2.545111779,0.860187837,3.502733405,0.861508942,0.546343432,2.782441318,0.854983143,1.739789596,0.402452313,1.051706757,5.004598707,3.132340945,167026.5404,24,6/18/2017,1,6,2017,q2,q2 2017,,WINGSTOP,WG,MEMER
Emerging,25,2017,938,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7009558.14,9560.68,9560.68,0,0,12655.37,1908965.99,1812015.3,1993409.81,0,976013.7,296937.29,411328,492,492,0,0,688,114938,93206,139575,0,46175,16254,5286.807227,7921.119109,5497.860558,10.82206488,0,18716.60896,213.3126382,18929.9216,0,0,0,0,0,0,0,0,0,116.06,6,3,20,13,11,6,13,11,11,20,59,0.282205514,0,0.518384744,0.456448141,0.580112763,0.63460657,0.549561901,4.323195489,1,0,0,1,11.38733876,11.54614388,7.862976372,8.731496815,11.59587734,10.82678911,19.24970902,19.28722899,11.57517243,12.87431417,19.61519968,2.771726832,2.057966285,15.44466719,17.13454657,26.82017153,27.1649473,27.08709842,15.99,8.10671852,2.465357661,2.835170797,25.28859724,30.66505313,30.75997036,30.98581549,2.480619666,6.273568453,40.73952085,41.03548012,10.41420094,3.83024334,4.377985544,49.95099812,8.73219933,8.816978156,8.96585061,10.04860519,10.13916373,6.499118761,7.188654741,10.25854377,3.71602412,4.204035703,0.861884561,3.144943069,5.962677568,1.067176349,1.056659319,3.209475859,2.019027192,1.010319679,6.142374992,3.450034651,2.156668141,2.105231279,4.047957684,2.548343898,0.859613529,3.509602004,0.861643733,0.550540948,2.782816343,0.853024889,1.739678619,0.40604236,1.05365238,5.005454872,3.133268116,166090.197,25,6/25/2017,1,6,2017,q2,q2 2017,,WINGSTOP,WG,MEMER
Emerging,26,2017,939,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6859545.61,11187.7,11187.7,0,0,12514.89,1880344.98,1742245.46,1941953.32,0,980693.43,290605.83,395207,576,576,0,0,658,110718,88425,133745,0,45526,15559,4564.84643,7683.578934,4717.204396,14809.6518,0,31775.28156,103025.0633,134800.3448,0,0,0,0,0,0,0,0,0,118.94,6,3,20,13,11,6,13,11,11,20,59,0.316309524,0,0.51718573,0.455599059,0.58101005,0.632838426,0.542216344,4.27725,1,0,0,1,11.38929325,11.55233477,7.865805991,8.733957614,11.61890772,10.82454319,19.28394583,19.28496865,11.57873326,12.88135258,19.6130698,2.769485577,2.058816364,15.49545372,17.13996988,26.85685722,27.15890731,27.09340997,15.99,8.113589698,2.471327102,2.834879093,25.2782114,30.72010201,30.78395183,30.98710241,2.484273133,6.275648019,40.76605126,41.05448921,10.42819656,3.839105607,4.377047945,49.94781682,8.737889318,8.820668235,8.969310996,10.05148805,10.14500928,6.500882854,7.194594364,10.28687342,3.715208002,4.202843309,0.861726175,3.12161152,5.973646187,1.067318525,1.056547017,3.224569102,2.012779442,1.012831866,6.132914856,3.452720254,2.157951866,2.105966757,4.049017223,2.549410498,0.860241033,3.504751435,0.861898867,0.549957419,2.791015104,0.8534219,1.740442108,0.401309122,1.054016601,5.005737406,3.139797353,166023.987,26,7/2/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,MEMER
Emerging,27,2017,940,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7118188.12,10699.76,10699.76,0,0,11708.75,1959748.39,1778686.04,2026883.99,0,1027851.96,302609.23,418299,575,575,0,0,644,117771,92655,140919,0,49056,16679,5279.681394,1449.354751,4569.745999,26060.6693,0,37359.45144,214585.4735,251944.9249,0,0,0,0,0,0,0,0,0,111.92,6,3,20,13,11,6,13,11,11,20,59,0.269496632,0,0.516611147,0.454912217,0.58072462,0.632261367,0.541315715,4.278908189,1,0,0,1,11.38864871,11.5601907,7.869998365,8.74069751,11.62759105,10.82583944,19.28513729,19.30616449,11.58985737,12.88735955,19.63251423,2.77516657,2.059056801,15.48504979,17.14858458,26.84417048,27.17820398,27.08092664,15.99,8.111954908,2.469436285,2.834985779,25.34278689,30.76146383,30.77504416,30.96303279,2.485900857,6.27732319,40.79801572,41.06240665,10.42938981,3.839227872,4.380360318,50.00350213,8.739760901,8.824388014,8.975259202,10.05296387,10.14982752,6.499853418,7.191515921,10.28034669,3.712339886,4.205267194,0.861525572,3.130402008,6.009906849,1.064768403,1.052591647,3.220704034,2.015238329,1.013173257,6.139719227,3.455072599,2.159389261,2.107321458,4.050968823,2.551375103,0.860598997,3.511360161,0.861804475,0.550584062,2.787907228,0.851944848,1.740968917,0.4067578,1.053839368,5.006257816,3.133260459,164388.2916,27,7/9/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,MEMER
Emerging,28,2017,941,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7132220.33,12324.34,12324.34,0,0,11541.41,1950193.57,1791862.77,2025154.84,0,1032632.1,308511.3,418813,637,637,0,0,642,117351,92884,141111,0,49352,16836,5056.446896,566.1388817,4295.860062,3937.190647,0,13855.63649,65599.25635,79454.89283,0,0,0,0,0,0,0,0,0,107.96,6,3,20,13,11,6,13,11,11,20,59,0.235325318,0,0.516495773,0.454801048,0.580521284,0.631852648,0.541060512,4.278712871,1,0,0,1,11.38682147,11.55743789,7.862163017,8.740324291,11.64023345,10.86911647,19.11944248,19.33633622,11.58069197,12.89401505,19.70248593,2.772740312,2.059866296,15.47130244,17.15343195,26.68552454,27.24218412,27.18992156,15.99,8.108656339,2.408622228,2.844279149,25.3638048,30.69843696,30.7965655,31.04455011,2.483337854,6.275489345,40.77791155,41.09503642,10.43550447,3.796301495,4.384030721,50.11166735,8.732867634,8.825342159,8.990035759,10.04828095,10.15220537,6.493991523,7.19861098,10.30320359,3.692688141,4.213869398,0.861634617,3.144638666,5.974268803,1.070280822,1.054417596,3.223608772,2.017582618,1.009982262,6.154806244,3.45474018,2.160023624,2.108044481,4.052010418,2.552423639,0.860258355,3.511708878,0.861840969,0.549992814,2.802587811,0.854533732,1.738818499,0.406277346,1.053571133,5.006535565,3.14387486,163755.0216,28,7/16/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,MEMER
Emerging,29,2017,942,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7491440.86,11728.18,11728.18,0,0,12420.12,2016331.48,1866135.01,2110256,0,1135462.46,339107.61,434078,606,606,0,0,650,120155,95530,144627,0,53854,18656,5134.724102,5399.533276,3996.345441,0.019193442,0,14530.62201,5433.249744,19963.87176,0,0,0,0,0,0,0,0,0,111.92,6,3,20,13,11,6,13,11,11,20,59,0.293062904,0,0.51768961,0.456147218,0.58157525,0.632777642,0.542213626,4.279753086,1,0,0,1,11.35901283,11.5686422,7.857590652,8.741184227,11.65401502,10.96695741,18.68192564,19.41621799,11.59191444,12.91888344,19.81900722,2.769483983,2.06033648,15.47518933,17.1600937,26.15631446,27.44497492,27.48441454,15.99,8.112070862,2.323430499,2.879830102,25.43407185,30.47266317,30.81989198,31.15377966,2.487641475,6.27949862,40.92625548,41.37186013,10.42520863,3.730167527,4.400000789,50.2440153,8.729423234,8.827759562,9.010606785,10.05143234,10.15272568,6.474100079,7.226656364,10.37463342,3.65131001,4.251926473,0.862557059,3.144811603,5.978584583,1.067745045,1.056443068,3.230451043,2.01725522,1.011321115,6.151936283,3.456776996,2.16101504,2.107938198,4.051857306,2.552269506,0.8634271,3.51763737,0.862075812,0.550802062,2.821803682,0.857219551,1.741367071,0.411147625,1.054183777,5.006494737,3.13510532,163718.9057,29,7/23/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,MEMER
Emerging,30,2017,943,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285743753,0,0,0,7285759.32,10442.53,10442.53,0,0,12262.99,1998669.42,1824726.21,2058524.12,0,1059723.85,321410.2,427794,532,532,0,0,650,120291,94147,144216,0,50402,17556,737.0083323,7741.036712,3967.07586,0.008654611,0,12445.12956,103255.8927,115701.0223,0,0,0,0,0,0,0,0,0,111.92,6,3,20,13,11,6,13,11,11,20,59,0.255775578,0,0.512274081,0.434852589,0.574605879,0.626230022,0.536367132,4.241265912,1,0,0,1,11.36624413,11.56569227,7.859779712,8.744042445,11.68553655,10.99009731,18.6182179,19.41160198,11.58049958,12.92377987,19.8070437,2.771176055,2.061244315,15.47679192,17.1622209,25.97516684,27.47902491,27.50788632,15.99,8.114107117,2.308386181,2.884783481,25.43088306,30.46951148,30.81704954,31.13231429,2.490801403,6.2792282,40.92322184,41.34635189,10.437911,3.698979715,4.410485365,50.24298391,8.728468032,8.829370742,9.019765802,10.04728581,10.15543548,6.479079144,7.235139868,10.35268119,3.636821967,4.256330536,0.863136603,3.150225261,5.972589394,1.070392703,1.055806079,3.228451463,2.016911647,1.013621663,6.126498056,3.454982541,2.161352951,2.108044481,4.052010418,2.552423639,0.863494557,3.515004776,0.862711326,0.551425926,2.822424344,0.858890402,1.740702783,0.414039222,1.054312847,5.006535565,3.138692632,163857.6297,30,7/30/2017,1,7,2017,q3,q3 2017,,WINGSTOP,WG,MEMER
Emerging,31,2017,944,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7103215.54,10394.98,10394.98,0,0,12800.49,1988330.72,1738901.55,1985358.51,0,1047107.3,320321.99,417610,532,532,0,0,696,120606,90061,138964,0,49417,17334,0,7474.997819,13864.6005,0.001233696,0,21339.59955,17176.99579,38516.59535,0,0,0,0,0,0,0,0,0,111.02,6,3,20,13,11,6,13,11,11,20,59,0.372727273,0,0.510069124,0.426380075,0.57151359,0.623529928,0.533593574,4.226044226,1,0,0,1,11.31824362,11.60424405,7.825362149,8.770645068,11.68108888,11.00025874,18.53995058,19.51213738,11.55868866,12.98069997,19.87138859,2.770723679,2.066291531,15.46061366,17.23922423,26.00188241,27.50490459,27.57483792,15.99,8.12101192,2.292405929,2.890006699,25.52999619,30.42296357,30.9187704,31.23903362,2.497411251,6.281505288,41.02322874,41.44977185,10.43970221,3.679727356,4.414530906,50.41538248,8.690740088,8.854779882,9.036808934,10.01287488,10.18638893,6.472211304,7.264681597,10.41300871,3.612642948,4.271012391,0.865280771,3.171503787,5.966365253,1.07013687,1.058360185,3.235824418,2.024109488,1.015697831,6.137891113,3.463073338,2.167405271,2.11019223,4.115059027,2.578767974,0.865113881,3.524201816,0.865164775,0.553149538,2.829080013,0.856830653,1.739733932,0.422007953,1.057486143,5.007360625,3.161357204,163057.7478,31,8/6/2017,1,8,2017,q3,q3 2017,,WINGSTOP,WG,MEMER
Emerging,32,2017,945,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7062152.61,10763.23,10763.23,0,0,12093.64,1996720.54,1723273.48,1969793.53,0,1027290.74,322217.45,416533,571,571,0,0,684,122058,88939,137501,0,49153,17627,0,5658.77733,29932.63006,0,0,35591.40739,0,35591.40739,0,0,0,0,0,0,0,0,0,107.06,6,3,20,13,11,6,13,11,11,20,59,0.298579579,0,0.510142135,0.425566481,0.571357195,0.624107944,0.533054648,4.226405868,1,0,0,1,11.30800591,11.61831656,7.832643642,8.787638434,11.70449811,11.01362089,18.5112114,19.54004502,11.58010472,12.999992,19.90199712,2.766181121,2.067918679,15.45165099,17.28250781,25.9306414,27.54030962,27.58545614,15.99,8.117277534,2.280637263,2.890701078,25.62378683,30.42689204,30.96519787,31.2842366,2.496818697,6.280347286,41.050723,41.5630494,10.4559147,3.668748147,4.426707006,50.57404008,8.67854517,8.863008565,9.050938319,9.993607661,10.1983821,6.482570748,7.27176349,10.39511926,3.594833669,4.275722824,0.867020879,3.173089195,5.948271774,1.073559192,1.056219074,3.240588037,2.023640397,1.013129165,6.116913341,3.466406793,2.170563279,2.1107889,4.141331684,2.588769156,0.866979513,3.525203415,0.866781219,0.554914828,2.833458027,0.858851095,1.742566891,0.417713224,1.057230869,5.007589836,3.169399831,162413.8561,32,8/13/2017,1,8,2017,q3,q3 2017,,WINGSTOP,WG,MEMER
Emerging,33,2017,946,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7573289.06,13115.9,13115.9,0,0,12509.67,1876467.1,1920989.42,2123568.33,0,1269828.35,356810.29,423460,635,635,0,0,654,115823,92066,141426,0,54579,18277,0,5671.475476,36758.65457,0.052172754,0,42430.18221,0,42430.18221,0,0,0,0,0,0,0,0,0,114.08,6,3,20,13,11,6,13,11,11,20,59,0.226782811,0,0.510995447,0.426967538,0.57170037,0.624320548,0.533863919,4.224634146,1,0,0,1,11.28904686,11.63243058,7.821843398,8.799304066,11.72738635,11.02188179,18.50100004,19.56775807,11.56172394,13.029984,19.87470986,2.767838399,2.070815787,15.43147111,17.31346036,25.97856582,27.58282253,27.63082599,15.99,8.122898555,2.277491522,2.88898487,25.6609009,30.29302998,31.02295098,31.3364329,2.499298338,6.283124944,41.18163083,41.57856381,10.45011642,3.651508591,4.436043524,50.64167369,8.670587604,8.871463374,9.045284559,9.985866449,10.20988359,6.480679564,7.279660599,10.40977508,3.592656479,4.285322256,0.867596044,3.144023719,5.97346004,1.072809187,1.058949733,3.236136203,2.026826509,1.014073415,6.123877332,3.469262431,2.171495515,2.111492885,4.138374807,2.588605859,0.867225977,3.529115244,0.867407292,0.554403057,2.840601772,0.85762965,1.743777601,0.427976737,1.05779135,5.007860272,3.163520624,161609.282,33,8/20/2017,1,8,2017,q3,q3 2017,,WINGSTOP,WG,MEMER
